SAMPLEID,depth,lat,lon,time,StudyID,CMAP_sla_tblAltimetry_REP_Signal,CMAP_sla_nrt_tblAltimetry_NRT_Signal,CMAP_chl_tblCHL_REP,CMAP_AOD_tblModis_AOD_REP,CMAP_PAR_tblModis_PAR,CMAP_sss_tblSSS_NRT,CMAP_sst_tblSST_AVHRR_OI_NRT,CMAP_wind_speed_tblWind_NRT_hourly,CMAP_wind_stress_tblWind_NRT_hourly,CMAP_wind_stress_curl_tblWind_NRT_hourly,CMAP_DIN_tblDarwin_Nutrient,CMAP_PO4_tblDarwin_Nutrient,CMAP_FeT_tblDarwin_Nutrient,CMAP_O2_tblDarwin_Nutrient,CMAP_SiO2_tblDarwin_Nutrient,CMAP_phytoplankton_diversity_shannon_index_tblDarwin_Ecosystem,CMAP_phytoplankton_tblDarwin_Ecosystem,CMAP_zooplankton_tblDarwin_Ecosystem,CMAP_CHL_tblDarwin_Ecosystem,CMAP_primary_production_tblDarwin_Ecosystem,CMAP_diatom_tblDarwin_Phytoplankton,CMAP_coccolithophore_tblDarwin_Phytoplankton,CMAP_mixotrophic_dinoflagellate_tblDarwin_Phytoplankton,CMAP_picoeukaryote_tblDarwin_Phytoplankton,CMAP_picoprokaryote_tblDarwin_Phytoplankton,CMAP_DIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NH4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PO4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_SiO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_FeT_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOP_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POSi_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_ALK_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_O2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_CDOM_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_Fe_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_mls_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mls_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_median_argo_climmld_dt_median_argo_clim_tblArgo_MLD_Climatology,CMAP_sst_tblGlobalDrifterProgram,CMAP_M_an_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_an_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_C_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_an_clim_tblWOA_2018_1deg_Climatology,CMAP_C_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_s_an_clim_tblWOA_2018_1deg_Climatology,CMAP_s_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_t_an_clim_tblWOA_2018_1deg_Climatology,CMAP_t_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_A_an_clim_tblWOA_2018_1deg_Climatology,CMAP_A_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_O_an_clim_tblWOA_2018_1deg_Climatology,CMAP_O_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_i_an_clim_tblWOA_2018_1deg_Climatology,CMAP_i_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_n_an_clim_tblWOA_2018_1deg_Climatology,CMAP_n_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_p_an_clim_tblWOA_2018_1deg_Climatology,CMAP_p_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_si_an_clim_tblWOA_2018_1deg_Climatology,CMAP_si_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_AOU_WOA_clim_tblWOA_Climatology,CMAP_o2sat_WOA_clim_tblWOA_Climatology,CMAP_conductivity_WOA_clim_tblWOA_Climatology
SRR11784080,5,8,130,2017-10-31T12:00:00,Ding_2021,0.150858333333333,NA,0.0626023825,0.12200000375,40.7309574930032,33.6211516062417,29.7699932310833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1686.330475,0.7301646375,0.245405615,2.3704856,0.05249417075,-0.001223439125,2.865196875e-07,1.61475525,0.2184091375,0.013456294,1.31541305e-05,0.02396135725,0.0032152693249999,1.6850540625e-06,2.18516585e-07,0.00213210025,1960.421525,198.40088,3.0736693e-05,1.5415527779184,0.426545565741056,3.8374510703e-06,207.429968516035,10.3579080502215,0.0091186614267327,1.1538025264941,0.109615362870213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0454254375,47.8269672727273,46.5499185,46.6301955,5.61928756041667,5.60716687096774,33.7929149375,33.8238327096774,29.6347184583333,29.4710730322581,20.9637434791667,21.0443080645161,5.62360216666667,5.61815069166667,33.9782296666667,33.8219671666667,29.4086059166667,29.5404920833333,-3.95257830833333,0.32361114,102.144976666667,99.83424,21.1739755833333,21.01913075,0.253292073,0.175918256865,0.0613060685,0.073170735,0.9586899625,1.09342957166667,29.2554397583008,21.1996601422628,33.9666891098022,0.258182653536399,0.0636804016927878,0.98017622033755,4.42063029607137,0.0324152203587194,99.2766068776448,5.62185009320577
SRR11784081,5,18,129,2017-11-12T12:00:00,Ding_2021,-0.091875,NA,0.065104364,0.1357500025,39.5790474989629,34.414840698225,28.2333265986667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685.75035,0.6614778675,0.2598623525,2.214351925,0.04140654375,-0.01187005475,3.7102191e-07,1.03657175,0.1393273775,0.00863809775,8.5303074999e-06,0.024778572,0.00331503025,-3.59980019999e-05,2.519871575e-07,0.0010325124375,1964.701,200.981485,2.3548689e-05,0.0012822418391472,0.286169591877306,9.71404573546e-05,208.539299011333,9.94548352558778,0.001860383714504,0.66840153684232,0.0592597517598875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.956864375,68.4722222222222,56.754234,54.20939025,5.59024506875,5.59769169259259,34.4648851458333,34.5210524444445,28.3738620416667,28.4063376666667,21.8951780208333,21.9216449259259,5.57838005,5.559834425,34.4148271666667,34.4693671666667,28.3895783333333,28.13937675,1.9367130825,6.25606975,99.0156588333333,96.82377,21.87499975,21.9786975,0.0370176426666666,NA,0.0766210185833333,NA,1.261150725,1.19333388333333,27.9839906692505,21.9512456258138,34.4252525965373,0.0429065097123384,0.0737200199315945,1.29407733678818,4.47671210765839,0.0084199303334268,99.8152472178141,5.57121352354685
SRR11784082,5,9,130,2017-10-30T12:00:00,Ding_2021,0.157508333333333,NA,0.04629858075,0.1245000025,41.9845886335232,33.8838160832833,29.44999323825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685.546025,0.732569865,0.24788675,2.345490475,0.0595221535,-0.001610057325,2.6343251e-07,1.45920045,0.19658485,0.012160003875,1.17671215e-05,0.02131481575,0.0028545303,-4.97138035e-06,1.935933e-07,0.0016764617249999,1960.4327,198.16414,2.766886125e-05,1.72416941821625,0.444173607975375,4.9426669761e-06,206.437186982792,11.2139567931403,0.0103040252320675,1.22934780849333,0.142161393331208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.889022875,59.4285714285714,48.3573715,50.6048615,5.62486693541667,5.62115468,33.8459785625,33.7929168333333,29.6252600416667,29.6328114444444,21.0177386666667,20.997837,5.62579129166667,5.625675625,34.0059655,33.8933136666667,29.4270866666667,29.6003475,-4.50163824166667,-7.06389103333333,102.4097695,103.661078,21.20170425,21.08285375,0.292622384166667,0.2603289624625,0.0561554205833333,0.0609756125,0.894752485,0.841706233333333,29.2857670783997,21.2274931271871,33.9845803578695,0.308687408765157,0.0576993698875109,0.91500660777092,4.43373922506968,0.0295998724177479,99.3411089579264,5.61886278788249
SRR11784083,5,18,127,2017-10-25T12:00:00,Ding_2021,0.046275,NA,0.0721283715,0.143250005,37.0574394300191,34.2821337382,28.1741599334167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683.68535,0.645588775,0.254778565,2.13926655,0.02529716675,-0.012802719625,1.26784e-06,1.474723425,0.20816594,0.012289362125,1.3352367625e-05,0.02989382875,0.00419677535,-3.9208983e-05,3.11902475e-07,0.002418694075,1964.727425,199.060915,3.094641475e-05,0.0005123769834226,0.283663039819986,0.0001276713058156,207.258095423458,9.96592357423444,0.0010586220058837,0.614437209235299,0.0596505096182229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5343169375,42.055556,46.6639945,42.68943275,5.60942055416667,5.5939916,34.3934161041667,34.3610445555556,28.6891471458333,28.4955933809524,21.7363764791667,21.739788,5.61675440833333,5.62012340833333,34.43950675,34.41977025,28.7642773333333,28.7159011666667,0.564789718,0.148689822222222,99.7034991666667,99.9217753333333,21.7613014166667,21.7271440833333,0.463729674166667,NA,0.02151006565,NA,5.22942554166667,NA,28.5942743619283,21.6784079869588,34.3159421284994,0.472814070681731,0.0204731458409999,5.3689581155777,4.48122843106588,0.0121455228266616,99.716890335083,5.62749751408895
SRR11784084,5,11.99,129.99,2017-10-28T12:00:00,Ding_2021,0.087325,NA,0.0577104796249999,0.15,36.1665983121903,34.143633524575,28.7774932534167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683.175,0.7104951925,0.243861885,2.234428275,0.06266040375,-0.0026563139249999,2.300579625e-07,1.1952794,0.1598987625,0.009960662,9.501659125e-06,0.01807894975,0.002414519475,-1.24746965e-05,1.646330125e-07,0.0010988582,1960.5566,197.899495,2.282488225e-05,0.193639199249472,0.33272078633325,9.1766566896e-06,206.856616973844,10.966089725475,0.0061332162149487,1.01039614714678,0.149605866055906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.861068375,44,52.737385,56.133335,5.64364611875,5.63623360769231,34.1087503125,34.1124324375,29.51396,29.5149017391304,21.2882847291667,21.3708413076923,5.64400735,5.64608861666667,34.1463746666667,34.1090368333333,29.448765,29.5358981666667,-0.8099691525,0.0062976391666667,100.42464825,100.000073333333,21.3107226666667,21.2755128333333,0.501263723333333,0.512315455,0.0514532521666666,0.0506247766666666,0.892016010833333,NA,29.2555576960246,21.3926150004069,34.1247177124023,0.524462456504504,0.0536955449109276,0.920345236857732,4.41822175184886,0.0404523372029264,99.0940481821696,5.63494865099589
SRR11784085,5,15,130,2017-10-26T12:00:00,Ding_2021,-0.119066666666667,NA,0.068694351,0.1260000025,36.3355395715623,34.1535037358667,27.8608266071667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683.227275,0.684427125,0.242452795,2.191167825,0.05448480975,-0.00636586995,2.253132575e-07,1.080998475,0.14451733,0.009008321125,8.62834925e-06,0.0173872804999999,0.002321361325,-2.1919011e-05,1.61079395e-07,0.000859884355,1962.146425,198.17168,2.120018275e-05,0.0032027435889974,0.294699461095806,6.07723044494e-05,207.594026989444,10.2765479617556,0.0021760414852505,0.80283082524975,0.104090368685649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.1009210625,49.2380954285714,51.9165775,53.4625,5.66128239166667,5.6638216375,34.2816016666667,34.29031625,29.3662357291667,29.2137906153846,21.4236181875,21.45433925,5.66203461666667,5.67038640833333,34.3106644166667,34.3704936666667,29.34282575,29.343036,-0.2726576375,-0.826754683333333,100.143631666667,100.426023333333,21.4585158333333,21.47402825,0.599092540833333,0.68292683,0.0341343899166666,0.0565853643333333,1.28891557166667,NA,29.0733992258708,21.5001730918884,34.2550614674886,0.612335359056791,0.0413548070937395,1.32651919623216,4.42369588216146,0.0113261589237178,99.7488950093587,5.66171336174011
SRR11784086,5,15.99,130.01,2017-11-10T12:00:00,Ding_2021,0.04485,NA,0.053703239,0.119,41.9123242166777,33.8719838460333,28.969993249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684.264825,0.704620605,0.25031984,2.198412,0.05461738075,-0.008481577,2.504957075e-07,0.913522555,0.12202644875,0.00761268805,7.32149345e-06,0.01897450775,0.002531671825,-2.737063025e-05,1.82044325e-07,0.0006638675325,1962.690025,199.75645,1.8939945e-05,0.157069001113922,0.329474581405312,2.05190976032e-05,208.313363551969,10.5901909470469,0.0122420977568296,1.20353643596156,0.146126968553344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8767009375,56.0370368888889,59.418747,58.492424,5.6386348625,5.64712093333333,34.3199868125,34.3592407777778,29.0279842083333,29.105432,21.5587564583333,21.5696687037037,5.61843914166667,5.631678725,34.3192939166667,34.2708919166667,28.8473833333333,28.9857565833333,0.274446399833333,2.10345751666667,99.8587116666667,98.935189,21.6389118333333,21.527316,0.0262767236666666,0,0.11341912375,0.0918699219999999,1.2139523,1.31707325,28.4449259440104,21.7394134203593,34.3312854766846,0.0299682077796508,0.144514232873917,1.24493395288785,4.48785543441772,-0.0209897808963432,100.467493057251,5.60493691762288
SRR11784087,5,21.48,113.28,2016-09-10T12:00:00,Ding_2021,-0.0081666666666666,NA,1.5811388475,0.38200003,38.8917332211713,NA,28.4891599264167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1708.3116,2.54622655,0.8573145775,5.3481019,0.000333650465,0.0011978361,0.0008580052825,2.657822075,0.4545177975,0.022148517,3.3640864e-05,0.09803538375,0.01755489425,7.43665322499e-05,1.41372421e-06,0.00474881585,1980.009875,198.691235,4.962219525e-05,0.199251961952574,0.240175231359938,0.0019953022820115,221.2416005135,9.38150972127906,0.0448676002560996,3.99415441788691,0.696051160222334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8177681538462,NA,26.274906,NA,5.39853237179487,NA,33.083340025641,NA,28.7996403333333,NA,20.8257435641026,NA,5.46826427777778,NA,33.3846866666667,NA,28.7031224444444,NA,-5.63744482222222,-6.13420505555556,102.887201777778,103.115646555556,20.9900438888889,NA,0.398122373333333,0.630198775555555,0.136516993333333,0.0977392346666666,4.96102322222222,3.85438127111111,28.524600982666,21.1928857167562,33.5974379645454,0.405069953865475,0.138141271968683,5.17054915428162,4.67383909225464,-0.133833163314395,102.962827894423,5.48772933748033
SRR11784088,5,19.96,115.08,2016-09-12T12:00:00,Ding_2021,0.126958333333333,NA,0.082156616,0.41400003,35.9836004873383,33.2407401402667,29.1116599123333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703.91815,2.494842125,0.6819603625,5.364306725,0.0003077320125,0.0003319814775,0.0005311439125,2.429924475,0.4172967825,0.02024937025,3.085855675e-05,0.0359190592499999,0.00636092165,5.5260470999e-06,5.069771075e-07,0.0011441015,1978.1763,198.5498325,4.46237767499e-05,1.3186166949e-06,0.230281098745562,0.0009024204882735,208.498943805625,7.58639946580156,0.0016578756767553,0.783240709453781,0.05381999583915,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.583,28.342731125,30.6333336,29.03287,27.238094,5.4951638625,5.51435011333333,33.4690375416667,33.5153351333333,28.9229741875,29.0137788666667,20.9721589166667,20.9657562666667,5.504971,5.4780594,33.4672851666667,33.4257788888889,28.9232756666667,28.9205482222222,-4.59061388333333,-2.14258014833333,102.343150833333,101.089057083333,20.9632056666667,21.0022634444444,0.414474509166667,0.181268771666667,0.1372912075,0.318782304583333,6.13007435,6.83312931666667,28.6116484006246,21.2014506657918,33.6655902862549,0.424656637012959,0.141428334017595,6.27021292845408,4.62282101313273,-0.106210129335523,102.34846496582,5.49602631727854
SRR11784089,5,12.22,115.01,2017-04-04T12:00:00,Ding_2021,0.110666666666667,NA,0.08343694,0.149,52.3529859276473,33.508810679125,27.7249932766667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1716.114625,2.2637266,0.9050792575,6.767698875,0.0004960326575,0.002729537025,0.00077153092,4.590397925,0.780577665,0.03825331575,5.768586525e-05,0.07325571875,0.0133022019999999,2.486467975e-05,1.063706e-06,0.0037349932499999,1983.700075,199.6619675,8.1810025e-05,2.9674444808e-06,0.227873720927094,0.0006182695396999,209.587051391563,6.89438112080031,0.0017133287565223,0.760315028019234,0.0501869011786796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3555270625,NA,26.852633,NA,5.55271675625,NA,33.5410013958333,NA,29.3243489583333,NA,20.8676282916667,NA,5.53476478333333,5.48458286666667,33.490522,33.4668173333333,29.29519175,29.1962011666667,2.79053361666667,NA,98.6192125833333,NA,20.8554599166667,21.004779,0.151744214875,NA,0.112429625916667,NA,4.08981931666667,NA,28.7809899648031,21.0454540252686,33.5903819402059,0.156076868181117,0.114460336665312,4.78349886337916,4.36686829725901,0.077701970624427,98.2940934499105,5.48233489195506
SRR11784090,5,20.94,114.54,2016-09-16T12:00:00,Ding_2021,0.0972333333333333,NA,0.147064225,0.25500002,39.1024634827103,32.95936139425,28.55249325825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1706.18475,2.509731125,0.76844178,5.35376275,0.0003194504825,0.00078070483,0.0006407158275,2.5256035,0.4327814075,0.021046697,3.19995714999e-05,0.04189850225,0.007446476575,1.3474203925e-05,5.952338625e-07,0.001379976625,1979.1535,198.7005825,4.63326555e-05,0.0045499067055342,0.231006429530719,0.0010587384786055,210.746823310906,7.54838196933156,0.0029060506894893,0.845771895721406,0.0636878433870031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.66625925,NA,27.458916,NA,5.47408223541667,NA,33.4437295625,NA,28.7262730208333,NA,21.0153098333333,NA,5.48747209166667,5.4746061,33.5021048333333,33.5345343333333,28.6200331666667,28.3805368333333,-6.4195816,-3.91883478166667,103.317943416667,101.984846333333,21.0696369166667,21.1185433333333,0.449899945,0.479900643333333,0.116947147166667,0.0936070029166666,4.20934908333333,2.34208448333333,28.45760901769,21.2510393460592,33.6722087860107,0.459433001776536,0.121769861628612,4.26518189907074,4.68525362014771,-0.144507095838586,103.192082722982,5.48084652423859
SRR11784091,5,12.01,112,2016-09-30T12:00:00,Ding_2021,-0.0370416666666666,NA,0.128846105,0.187500005,41.8906635900182,33.8935921986917,28.3933265953333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715.16085,2.6325046,1.561315825,7.4895268,0.00066731366,0.005409465825,0.0008859648975,5.987855475,0.9782664475,0.04989879475,7.1584711e-05,0.1141213565,0.01959551675,0.0025371155999999,1.515539225e-06,0.01342884625,1983.296475,201.7513375,0.00011350342375,1.84494318394e-05,0.246185444916146,0.0015001678305756,210.388240496271,6.57932986815688,0.003138663319987,0.985623728484083,0.0830082548782104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1597061875,NA,24.869996,29.333332,5.50446901041667,NA,33.1821384791667,NA,29.5066762708333,NA,20.631406875,NA,5.48966915,5.51552753333333,33.13441875,33.1430958333333,29.4049673333333,29.5576734444444,-1.16680789164167,0.352491116666666,100.590447916667,99.8080083333334,20.5554525,20.5048188333333,0.852690029166667,NA,0.664629286666667,0.661610695714286,7.11613570833333,7.16524888571429,28.7269364992778,20.7998946507772,33.2989362080892,0.806503321665029,0.681004976232847,7.30058880647023,4.47885143756866,-0.0245287599876367,100.562914530436,5.48383907477061
SRR11784092,5,13,110.49,2016-09-29T12:00:00,Ding_2021,-0.0369416666666666,NA,0.14013442,0.188000005,43.8001024617054,33.79966163635,28.5641599246667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1714.37955,2.429380475,1.145016725,6.547397125,0.0005097279399999,0.00279105035,0.0007542880524999,4.54896175,0.757075905,0.037908014,5.5575589e-05,0.0687076775,0.012203333625,0.000399507275,9.652668225e-07,0.004911564925,1982.03485,201.0366275,8.20442775e-05,0.0051003738990397,0.245783106423792,0.0011305827708083,210.561101913396,7.05777308344812,0.0034449104423404,1.01428382595371,0.0710023175148854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.734126875,17.75,18.3142155,20.583332,5.47381479791667,5.43916115,33.3221528541667,33.2186525,28.8590476458333,28.7081201111111,20.8876209166667,20.8482855,5.51241133333333,5.5233951,33.3435316666667,33.376661,29.2852533333333,29.286423,0.817709888333333,-0.552010473333333,99.6114015,100.270873333333,20.7486986666667,20.767565,1.47433469,NA,0.839516758333333,0.69026589,4.66046723333333,3.90963246666667,28.5028044382731,21.0952326456706,33.5934232076009,1.52175192038218,0.860480666160583,4.79134686787923,4.4677140712738,0.0169492764398455,99.6307080586751,5.47295236587524
SRR11784093,5,11.01,112,2016-10-03T12:00:00,Ding_2021,-0.0270416666666666,NA,0.18036799,0.190500015,38.5281462902789,33.6015659967833,28.68082658875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713.5091,2.896480575,1.609737375,7.612382425,0.0006422245675,0.004649057625,0.0009061548575,5.62299505,0.9356511875,0.04685829175,6.89192635e-05,0.094064785,0.0166055415,0.001109869125,1.3084331e-06,0.0096115835,1982.49365,201.287815,0.0001034262975,0.0004122064579852,0.246325445050958,0.0014636219978754,210.895303408333,6.81183050076042,0.0045893276401333,1.24024007469402,0.140962320224704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3075538125,NA,28.3965835,23,5.4327086375,NA,33.039280375,NA,28.9425365416667,28.6734893333333,20.6837281875,NA,5.40880398333333,5.4801378,32.9142806666667,33.2633666666667,28.8048674166667,28.9177636666667,-0.7581565025,-2.40755143333333,100.39205075,101.24517,20.5961171666667,20.7700418333333,0.0299966995499999,0.0009980488,0.222887933333333,0.261933259166667,8.34767805,9.43555666666666,28.4867332776388,20.8543939590454,33.0595321655273,0.036152571546457,0.228311330080032,8.55775972207387,4.52021225293477,-0.0249817353130007,100.560919443766,5.41958359877269
SRR11784094,5,11.92,110.55,2016-09-29T12:00:00,Ding_2021,-0.100625,NA,0.1429352475,0.17300001,45.0698489883848,33.9472732543917,28.6924932551667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715.241225,2.554713575,1.407561425,7.090802675,0.00061050921,0.0049898502999999,0.000827221415,5.518730375,0.91140099,0.0459894212499999,6.704072875e-05,0.0959789475,0.0167997839999999,0.00168021114,1.3223986249e-06,0.01050592225,1982.70255,201.8468625,0.0001030570515,0.0001750551325017,0.247014280408625,0.0010724553285395,211.94151687625,7.17370358109438,0.0037376273467084,1.17784962058125,0.114860808011162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6177865625,NA,21.90117,NA,5.43104768541667,NA,33.295323875,NA,29.0025053541667,NA,21.020301625,NA,5.478210125,NA,33.1213495833333,NA,29.3820584166667,29.5707441666667,0.818449466691667,2.75382612166667,99.60081075,98.5603096666667,20.5673385,NA,1.38648362416667,NA,0.757043855833333,0.725183797142857,4.664428725,3.4279124,28.6242116292318,20.842787583669,33.3347396850586,1.37433783391801,0.775213604172071,4.78681228558222,4.46794533729553,0.0141484416186964,99.6939875284831,5.46648673216502
SRR11784095,5,11,110.5,2016-10-03T12:00:00,Ding_2021,-0.18345,NA,0.128221394375,0.157000005,41.2209398545212,33.7451343536417,28.7366599208333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713.038175,2.7521451,1.332743275,6.902611175,0.0005468652125,0.0036073022,0.000800514865,4.746823125,0.803010855,0.039556861,5.961776825e-05,0.0789643565,0.014194725,0.0004537933375,1.13422705e-06,0.006782121425,1981.9908,201.131785,8.570609725e-05,0.0008863691156699,0.247556072763208,0.0010459000970715,212.138672934694,7.07918083667764,0.0038914192151018,1.23244563407351,0.127769877720253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.032006625,26,29.3667425,29.15,5.33470839791667,5.2692485,33.1851728541667,33.556,27.9431828958333,26.55285,21.1435360416667,21.817484,5.38621796666667,5.3753222,32.9525936666667,33.0132413333333,28.5876884666667,28.4700506666667,-3.589985328,-4.24716268888889,101.808913,102.164655444444,20.7488360666667,20.8030121666667,0.01156644724,NA,0.234528357333333,0.252144285833333,10.2585955666667,10.0546255,28.2995933532715,20.9796264648438,33.1094006856283,0.0143997063161805,0.240238456924756,10.5001655578613,4.57051382064819,-0.0613750521714488,101.357931518555,5.38273671468099
